id,on_plate,best_cell_iou,union_cell_iou,cells_spanned,blank_plate,best_cell,in_fire_zone,area_ground_m2,cell_class
4653,True,0.2716032640108351,0.39210430825758813,2.0,False,2422.0,False,436.30393213930853,loose_placement
4654,True,0.05619902425873185,0.0,0.0,False,4346.0,False,430.9635165026502,loose_placement
4656,True,0.2516900689759647,0.2516900689759647,1.0,False,1277.0,False,111.45270076271991,loose_placement
4657,True,0.34717019963932566,0.34717019963932566,1.0,False,5904.0,False,103.08229963273419,loose_placement
4659,True,0.3455882626672394,0.3455882626672394,1.0,False,6998.0,False,73.48976297882402,loose_placement
4660,True,0.2603508601973233,0.46384538441750445,3.0,False,5258.0,False,354.60092601149483,loose_placement
4662,True,0.0,0.0,0.0,True,,False,71.32873375412136,blank_plate
4664,True,0.0,0.0,0.0,False,,False,134.30281964339946,loose_placement
4665,True,0.0,0.0,0.0,False,,False,67.10973745240709,loose_placement
4666,True,0.6379986824425903,0.6379986824425903,1.0,False,5678.0,False,111.19133049539482,traced_single_cell
4668,True,0.08027554839818345,0.0,0.0,False,3407.0,False,126.07087791505262,loose_placement
4670,True,0.37021427892560776,0.417598134531358,3.0,False,2023.0,False,139.0571203542143,loose_placement
4671,False,,,,,,,,off_plate
4672,False,,,,,,,,off_plate
4673,True,0.24242877376121197,0.24242877376121197,1.0,False,5522.0,True,64.79193190811945,loose_placement
4699,True,0.41087073646280603,0.40542291204552716,2.0,False,7231.0,True,177.98804489803484,loose_placement
4700,False,,,,,,,,off_plate
4702,True,0.26802660096974246,0.26802660096974246,1.0,False,2474.0,False,50.26299353909302,loose_placement
4703,True,0.10127278645912459,0.0,0.0,False,3846.0,False,109.44835055322862,loose_placement
4704,True,0.0,0.0,0.0,True,,False,118.99460877172882,blank_plate
4705,True,0.48431671447699454,0.48431671447699454,1.0,False,931.0,True,119.25084379634822,loose_placement
4707,True,0.27216078733154037,0.27216078733154037,1.0,False,5387.0,False,114.94622012961227,loose_placement
4708,True,0.2603524784385802,0.21059744246072482,3.0,False,5897.0,True,114.16968316033383,loose_placement
4710,True,0.41324334283491043,0.41324334283491043,1.0,False,2372.0,False,133.5901506038514,loose_placement
4711,True,0.045345308956806364,0.0,0.0,False,4346.0,False,159.238049719742,loose_placement
4713,True,0.2521195395865636,0.27008319494967586,2.0,False,1332.0,False,351.35312553618155,loose_placement
4714,True,0.3224212805997864,0.3224212805997864,1.0,False,5954.0,False,112.59540591850444,loose_placement
4716,True,0.6458634494722737,0.6458634494722737,1.0,False,7015.0,False,58.28930723335347,traced_single_cell
4717,True,0.5317105633861835,0.5317105633861835,1.0,False,5228.0,False,109.0977710676465,traced_single_cell
4719,True,0.45635731815774133,0.6483773638611894,2.0,False,3257.0,False,353.57816324232783,traced_merged_cells
4721,True,0.0,0.0,0.0,False,,False,102.5815828764242,loose_placement
4722,True,0.0,0.0,0.0,False,,False,109.68915821321794,loose_placement
4723,True,0.5271045786330063,0.5271045786330063,1.0,False,5587.0,False,102.44859034607116,traced_single_cell
4725,True,0.01206607466403809,0.0,0.0,False,3407.0,False,150.8054769900449,loose_placement
4727,True,0.45135049526135457,0.45135049526135457,1.0,False,2055.0,False,220.93895237338228,loose_placement
4728,False,,,,,,,,off_plate
4729,False,,,,,,,,off_plate
4730,True,0.32179179993169815,0.3516671791966175,3.0,False,5488.0,True,58.824948267039446,loose_placement
4756,True,0.5199778152734721,0.5199778152734721,1.0,False,7230.0,True,121.73927599104712,traced_single_cell
4759,True,0.11212456109060287,0.11212456109060287,1.0,False,2491.0,False,57.907649024519536,loose_placement
4760,True,0.0554908318042186,0.0,0.0,False,3786.0,False,157.1617873698594,loose_placement
4762,True,0.2977722848030562,0.296546172842993,3.0,False,984.0,True,113.0799034069584,loose_placement
4763,True,0.21892912808304366,0.21892912808304366,1.0,False,5752.0,False,69.55146707108844,loose_placement
4764,True,0.23069871379268797,0.23069871379268797,1.0,False,5387.0,False,121.11855979433867,loose_placement
4765,True,0.33108598515145626,0.33108598515145626,1.0,False,5925.0,True,99.8395272878283,loose_placement
4767,True,0.17017332910059496,0.24392422945696124,2.0,False,2296.0,False,149.61894445285986,loose_placement
4768,True,0.04205642760089235,0.0,0.0,False,4391.0,False,170.60043416681697,loose_placement
4770,True,0.0,0.0,0.0,False,,False,109.55186196894203,loose_placement
4771,True,0.3077703942984933,0.3077703942984933,1.0,False,5954.0,False,111.57391889448347,loose_placement
4773,True,0.4774199109536247,0.4774199109536247,1.0,False,7032.0,False,51.051106513750405,loose_placement
4774,True,0.4052653276397019,0.4052653276397019,1.0,False,5205.0,False,67.35119072727925,loose_placement
4776,True,0.5167092539544775,0.5167092539544775,1.0,False,3219.0,False,128.02085179144288,traced_single_cell
4778,True,0.0,0.0,0.0,False,,False,130.34848578812287,loose_placement
4779,True,0.0,0.0,0.0,False,,False,108.07765213138846,loose_placement
4780,True,0.3485049627552224,0.31238753473460823,2.0,False,5560.0,False,81.97080605272401,loose_placement
4784,True,0.391381800876569,0.391381800876569,1.0,False,2101.0,False,161.03664218737657,loose_placement
4785,False,,,,,,,,off_plate
4786,False,,,,,,,,off_plate
4787,True,0.40614482614699,0.4332939995716994,2.0,False,5443.0,True,76.68671800816806,loose_placement
4813,True,0.48155344778498904,0.48155344778498904,1.0,False,7223.0,True,103.21351697581267,loose_placement
4815,False,,,,,,,,off_plate
4816,True,0.05780618272527582,0.0,0.0,False,2491.0,False,58.77160290907426,loose_placement
4817,True,0.0,0.0,0.0,False,,False,93.76709040750538,loose_placement
4818,True,0.0,0.0,0.0,True,,False,96.53951834328521,blank_plate
4819,True,0.4712874102175907,0.38096889267497885,2.0,False,958.0,True,103.28128649027313,loose_placement
4820,True,0.1814734183218661,0.1961152367458686,2.0,False,5752.0,False,70.15562339824413,loose_placement
4821,True,0.3030205760812746,0.3030205760812746,1.0,False,5426.0,False,114.03121499106959,loose_placement
4822,True,0.4092287315820104,0.4092287315820104,1.0,False,5972.0,True,154.53572870649447,loose_placement
4824,True,0.2547554638749644,0.3899002326841244,2.0,False,2269.0,False,153.44284228548614,loose_placement
4825,True,0.10549420424181398,0.0,0.0,False,4391.0,False,125.35931680710223,loose_placement
4827,True,0.04179357350177909,0.0,0.0,False,1610.0,False,102.35074477707921,loose_placement
4828,True,0.3431458550180119,0.3431458550180119,1.0,False,6035.0,False,120.15307286078863,loose_placement
4830,True,0.4196975500987019,0.4196975500987019,1.0,False,6993.0,False,68.87468583155935,loose_placement
4831,True,0.3243914249337953,0.3180628616780214,2.0,False,5186.0,False,100.20461617451336,loose_placement
4833,True,0.6080934799282549,0.49959510093490056,2.0,False,3194.0,False,193.9651264149582,traced_single_cell
4835,True,0.0,0.0,0.0,False,,False,182.15245510720445,loose_placement
4836,True,0.0,0.0,0.0,False,,False,55.10563842718897,loose_placement
4837,True,0.31880119096719706,0.4027738001207459,2.0,False,5560.0,False,111.11737858922139,loose_placement
4839,True,0.0,0.0,0.0,False,,False,76.19403369814667,loose_placement
4840,False,,,,,,,,off_plate
4841,True,0.2057062805839392,0.2740541921115711,2.0,False,2166.0,False,149.7647222872958,loose_placement
4843,False,,,,,,,,off_plate
4844,True,0.22002690018792304,0.22002690018792304,1.0,False,5373.0,True,52.88430185336899,loose_placement
4869,False,,,,,,,,off_plate
4870,True,0.2468949068534311,0.31629149200394896,2.0,False,7229.0,True,113.64090065297087,loose_placement
4873,True,0.0,0.0,0.0,False,,False,57.74861757151093,loose_placement
4874,True,0.0,0.0,0.0,False,,False,114.77397232043883,loose_placement
4876,True,0.35112018426069985,0.35112018426069985,1.0,False,985.0,True,99.62269964834259,loose_placement
4877,True,0.2721868029447152,0.2721868029447152,1.0,False,5779.0,False,55.372114920147084,loose_placement
4878,True,0.23201038994355025,0.23201038994355025,1.0,False,5453.0,False,93.8288847253373,loose_placement
4879,True,0.4251477511694197,0.4251477511694197,1.0,False,6023.0,True,123.08601914123247,loose_placement
4881,True,0.2438127348243976,0.6783059854834849,5.0,False,2209.0,False,609.8741311333818,traced_merged_cells
4882,True,0.11622064923097532,0.0,0.0,False,4340.0,True,116.41821680532385,loose_placement
4883,True,0.0,0.0,0.0,True,,False,108.75867792905552,blank_plate
4885,True,0.2132820213882534,0.2763467292914265,2.0,False,6035.0,False,109.6861819383261,loose_placement
4887,True,0.18347346975021933,0.18347346975021933,1.0,False,6993.0,False,61.94299251034371,loose_placement
4888,True,0.25558047685978896,0.317195285773137,2.0,False,5170.0,False,110.10375192115463,loose_placement
4890,True,0.6270174974601848,0.6270174974601848,1.0,False,3173.0,False,140.05933216911015,traced_single_cell
4891,True,0.0,0.0,0.0,False,,False,140.66192696420592,loose_placement
4893,True,0.0,0.0,0.0,False,,False,98.60109686426783,loose_placement
4894,True,0.29680476759583546,0.3081957775958235,2.0,False,5537.0,False,88.29388621621598,loose_placement
4895,True,0.3171483014988845,0.27841349164579143,2.0,False,1618.0,False,90.24510554064055,loose_placement
4896,True,0.07243104464229388,0.0,0.0,False,3633.0,False,77.81214233701749,loose_placement
4897,False,,,,,,,,off_plate
4898,True,0.33246492425036817,0.41434413472830667,3.0,False,2144.0,False,128.9701227449964,loose_placement
4900,False,,,,,,,,off_plate
4901,True,0.25036130915608845,0.25036130915608845,1.0,False,5373.0,True,60.17529235973826,loose_placement
4926,False,,,,,,,,off_plate
4927,True,0.36411196954285324,0.36411196954285324,1.0,False,7229.0,True,106.98304424621631,loose_placement
4930,True,0.03130141883606213,0.0,0.0,False,2450.0,False,50.9397372764745,loose_placement
4931,True,0.2845970928284631,0.40134775274302703,3.0,False,3822.0,False,323.54706377241735,loose_placement
4933,True,0.25351293373752964,0.36302628093560085,7.0,False,1007.0,True,383.3233297369318,loose_placement
4934,True,0.2586006617669417,0.2586006617669417,1.0,False,5797.0,False,56.56260232422306,loose_placement
4935,True,0.1926423197063545,0.1926423197063545,1.0,False,5453.0,False,115.9069316869552,loose_placement
4936,True,0.42250652678503803,0.36805893677333346,3.0,False,6052.0,True,168.3390813801899,loose_placement
4938,True,0.3137545484761618,0.24005221041818853,2.0,False,2183.0,False,137.15253541268982,loose_placement
4939,True,0.10221188820045238,0.0,0.0,False,4340.0,True,113.92182862419436,loose_placement
4940,True,0.0,0.0,0.0,True,,False,390.7611679848968,blank_plate
4941,True,0.13425232028674816,0.4280872148845373,5.0,False,1682.0,False,556.9198896840883,loose_placement
4942,True,0.4141194279154632,0.37263165961902295,2.0,False,6097.0,False,170.52952974680517,loose_placement
4944,True,0.029014397193376562,0.0,0.0,False,6677.0,False,76.16398148059669,loose_placement
4945,True,0.24618325208741607,0.2525693474646852,2.0,False,5170.0,False,99.632957179245,loose_placement
4947,True,0.6630721896623432,0.6630721896623432,1.0,False,3158.0,False,152.1851762912006,traced_single_cell
4948,True,0.13859252433576055,0.0,0.0,False,266.0,False,147.90151452692677,loose_placement
4950,True,0.0,0.0,0.0,False,,False,68.0869819214234,loose_placement
4951,True,0.2999053003224664,0.3469287053585513,3.0,False,5505.0,False,113.35387284613194,loose_placement
4952,True,0.16506174103858068,0.20877818701503245,2.0,False,1494.0,False,162.39637077296857,loose_placement
4953,True,0.11608845727141548,0.11608845727141548,1.0,False,3588.0,False,344.4362362476673,loose_placement
4954,False,,,,,,,,off_plate
4955,True,0.0,0.0,0.0,False,,False,167.0482319958935,loose_placement
4957,False,,,,,,,,off_plate
4958,True,0.1685255693521865,0.0,0.0,False,5373.0,True,50.6969071547762,loose_placement
4959,True,0.14313219089106002,0.0,0.0,False,7641.0,True,57.736818214300385,loose_placement
4984,True,0.5040664933267659,0.5040664933267659,1.0,False,7222.0,True,109.13069767925401,traced_single_cell
4987,True,0.12295286829917561,0.0,0.0,False,2386.0,False,56.74018590556519,loose_placement
4988,True,0.1737786604594987,0.39276400026551705,4.0,False,3998.0,False,449.51369674516127,loose_placement
4989,True,0.0,0.0,0.0,True,,False,419.43951044567666,blank_plate
4990,True,0.187576290891841,0.18951933102016125,2.0,False,1078.0,True,118.3997070070805,loose_placement
4991,True,0.26712416983882853,0.4524375829076446,2.0,False,5820.0,False,264.947563955325,loose_placement
4992,True,0.27442520234071277,0.27442520234071277,1.0,False,5489.0,False,115.81337557593275,loose_placement
4995,True,0.2529582134483515,0.2529582134483515,1.0,False,2219.0,False,161.006196659632,loose_placement
4998,True,0.0,0.0,0.0,False,,False,85.22246798204459,loose_placement
4999,True,0.3510537177357893,0.3510537177357893,1.0,False,6123.0,False,113.69043696575191,loose_placement
5001,True,0.04611817562712228,0.0,0.0,False,6677.0,False,68.11615074934396,loose_placement
5004,True,0.5689449291687237,0.5689449291687237,1.0,False,3148.0,False,118.75250858052945,traced_single_cell
5005,True,0.5317634854331543,0.5317634854331543,1.0,False,266.0,False,154.58274273442302,traced_single_cell
5006,True,0.05201045735128145,0.0,0.0,False,2043.0,False,114.50472428177868,loose_placement
5007,True,0.0,0.0,0.0,False,,False,60.08314105090999,loose_placement
5009,True,0.16461981235919546,0.1846648577643378,2.0,False,1494.0,False,91.76311334438275,loose_placement
5010,True,0.11375992595449091,0.11375992595449091,1.0,False,3588.0,False,143.8279636647573,loose_placement
5011,False,,,,,,,,off_plate
5012,True,0.16219650663509114,0.2106025845368092,2.0,False,2267.0,False,128.19231333983674,loose_placement
5014,False,,,,,,,,off_plate
5015,True,0.37866995229839717,0.33500011267770097,2.0,False,5362.0,True,61.69153343559442,loose_placement
5016,True,0.18190073332722076,0.18190073332722076,1.0,False,7641.0,True,79.55028281540243,loose_placement
5041,True,0.43048075539399994,0.43048075539399994,1.0,False,7220.0,True,115.07531221399907,loose_placement
5044,True,0.2647874799641925,0.2647874799641925,1.0,False,2386.0,False,52.43349721047029,loose_placement
5045,True,0.48395204973003114,0.48395204973003114,1.0,False,4068.0,False,112.3681556701698,loose_placement
5046,True,0.0,0.0,0.0,True,,False,188.0451268129319,blank_plate
5047,True,0.18318787176813514,0.20856243253242804,2.0,False,1159.0,True,99.19399657077287,loose_placement
5048,True,0.05167199755869327,0.0,0.0,False,5625.0,False,66.29287289546977,loose_placement
5049,True,0.23495074486860568,0.23495074486860568,1.0,False,5523.0,False,103.40174628237664,loose_placement
5052,True,0.38108033148840376,0.38108033148840376,1.0,False,2219.0,False,158.05537050253682,loose_placement
5053,False,,,,,,,,off_plate
5055,True,0.0,0.0,0.0,False,,False,109.07241351106495,loose_placement
5056,True,0.31993254792120895,0.40539685963623534,2.0,False,6151.0,False,126.2926372410666,loose_placement
5057,True,0.5340268472071519,0.5340268472071519,1.0,False,3722.0,False,122.96140318646403,traced_single_cell
