id,on_plate,near3px,near6px,gain,median_offset_px,median_offset_m,p90_offset_px,osm_iou,osm_idx,area_m2_ground,qa_class
6494,True,0.568,0.6336,0.04399999999999993,2.2360680103302,0.49035728135730183,9.899495124816895,0.34258940796509624,2420.0,268.8312489317648,weak_ink_support
6495,True,0.0,0.0,0.0,73.15388488769531,16.042240195081604,90.13267517089844,0.1083827500394603,1850.0,149.78467649506484,weak_ink_support
6497,True,0.30465116279069765,0.4186046511627907,-0.07209302325581401,7.211102485656738,1.5813546788916124,22.888527488708505,0.0,,127.63434529554841,weak_ink_support
6498,True,0.6351351351351351,0.7675675675675676,-0.07364864864864862,2.2360680103302,0.49035728135730183,14.866068840026855,0.06421337612304757,2016.0,78.47142413264008,weak_ink_support
6499,False,,,,,,,,,,off_plate
6501,True,0.3274336283185841,0.5309734513274337,-0.07743362831858402,5.656854152679443,1.240516661625617,12.165525436401367,0.5277623956062024,2061.0,458.5429874308418,modern_proxy_suspect
6502,False,,,,,,,,,,off_plate
6504,True,0.30417495029821073,0.40357852882703776,-0.049204771371769374,10.0,2.1929443965565736,39.0128173828125,0.015214885626017857,2160.0,180.27878417915701,weak_ink_support
6505,True,0.1931407942238267,0.2490974729241877,-0.025722021660649824,13.095675468444824,2.871808813764946,24.30834503173828,0.1282869390259285,2285.0,211.130437270003,weak_ink_support
6507,True,0.29683698296836986,0.35766423357664234,-0.201338199513382,8.246211051940918,1.8083482319176725,20.615528106689453,0.0,,112.0541775785536,weak_ink_support
6508,True,0.4685714285714286,0.5457142857142857,-0.14857142857142863,4.0,0.8771777586226294,11.180339813232422,0.0,,92.34881104599097,weak_ink_support
6509,True,0.35714285714285715,0.43548387096774194,-0.09331797235023037,7.8102498054504395,1.7127443546569612,15.620499610900879,0.033743597298076314,2434.0,109.37354723699686,weak_ink_support
6534,True,0.0,0.0,0.0,34.48188018798828,7.561684594098402,48.09234466552736,0.12719769520407553,2093.0,159.78452245248474,weak_ink_support
6535,True,0.5573440643863179,0.8048289738430584,0.019617706237424537,2.0,0.4385888793113147,11.187918090820325,0.0,,165.67071872745774,weak_ink_support
6538,True,0.5645161290322581,0.6419354838709678,0.012903225806451646,1.4142135381698608,0.31012916540640423,21.095022201538086,0.0,,59.086288275782415,weak_ink_support
6539,True,0.2627986348122867,0.36860068259385664,0.023890784982935176,15.55634880065918,3.411420793328512,38.897300720214844,0.03678683543015509,3437.0,48.20939982468455,weak_ink_support
6540,True,0.6496945010183299,0.8370672097759674,0.035641547861507084,2.0,0.4385888793113147,8.0,0.0,,158.937639091726,weak_ink_support
6541,True,0.4713656387665198,0.7158590308370044,-0.017070484581497847,3.1622776985168457,0.6934699159318334,8.5440034866333,0.014579796051658028,1894.0,122.81291761134979,weak_ink_support
6542,True,0.2685370741482966,0.3406813627254509,-0.04659318637274551,9.433980941772461,2.0688195643481424,26.187765502929686,0.05868380761361197,2046.0,185.5158795839955,weak_ink_support
6543,True,0.7151639344262295,0.764344262295082,0.15778688524590168,0.0,0.0,20.0,0.13499425671537998,2195.0,117.50837452554948,aligned
6546,True,0.6269592476489029,0.6551724137931034,0.03526645768025083,0.0,0.0,12.041594505310059,0.06823247579984536,3494.0,291.4481268571751,weak_ink_support
6547,True,0.6150234741784038,0.8591549295774648,-0.07335680751173701,2.0,0.4385888793113147,6.4031243324279785,0.0015849839895446273,3181.0,112.1411761393929,weak_ink_support
6548,True,0.4639830508474576,0.5720338983050848,-0.13877118644067798,4.182872772216797,0.9172807407341885,11.392949771881106,0.015508431673222394,2017.0,140.61280774722815,weak_ink_support
6549,True,0.3201581027667984,0.40711462450592883,0.0182806324110672,10.0,2.1929443965565736,25.1593656539917,0.07758628893937852,3328.0,174.12229603862463,weak_ink_support
6551,True,0.42718446601941745,0.5436893203883495,-0.00910194174757284,4.357388496398926,0.9555510686798097,18.0,0.021622265566980003,3098.0,112.77916710960761,weak_ink_support
6552,True,0.5,0.565989847715736,0.0824873096446701,3.081138849258423,0.6756766174494028,13.892443656921387,0.22245030295547163,2374.0,114.9414326551096,weak_ink_support
6555,True,0.6361607142857143,0.859375,-0.002790178571428603,1.0,0.21929443965565734,6.7082037925720215,0.0,,142.57815252525478,weak_ink_support
6556,True,0.5703517587939698,0.7160804020100503,-0.07914572864321612,2.2360680103302,0.49035728135730183,16.970561981201172,0.24736815410999138,1993.0,101.6146709297623,weak_ink_support
6557,False,,,,,,,,,,off_plate
